,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
55317,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-11,-38.0,-8.0,-25.0,-34.0,-29.0,13.0
55318,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-12,-53.0,-18.0,-30.0,-45.0,-31.0,12.0
55319,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-13,-32.0,-21.0,-4.0,-35.0,-40.0,16.0
55320,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-14,-27.0,-16.0,11.0,-25.0,-40.0,15.0
55321,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-15,-26.0,-9.0,-3.0,-25.0,-39.0,14.0
55322,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-16,-33.0,-12.0,3.0,-25.0,-39.0,15.0
55323,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-17,-39.0,-12.0,-1.0,-33.0,-40.0,17.0
55324,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-18,-40.0,-11.0,-18.0,-30.0,-21.0,12.0
55325,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-19,-37.0,-11.0,-12.0,-34.0,-23.0,10.0
55326,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-20,-33.0,-15.0,-1.0,-31.0,-38.0,14.0
55327,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-21,-33.0,-12.0,9.0,-25.0,-38.0,14.0
55328,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-22,-33.0,-10.0,5.0,-23.0,-38.0,14.0
55329,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-23,-34.0,-12.0,6.0,-23.0,-39.0,15.0
55330,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-24,-37.0,-9.0,7.0,-30.0,-39.0,15.0
55331,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-25,-38.0,-6.0,-5.0,-28.0,-22.0,10.0
55332,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-26,-34.0,-7.0,-3.0,-30.0,-22.0,9.0
55333,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-27,-28.0,-9.0,8.0,-26.0,-36.0,13.0
55334,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-28,-27.0,-8.0,10.0,-22.0,-37.0,6.0
55335,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-29,-28.0,-6.0,7.0,-21.0,-37.0,13.0
55336,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-04-30,-26.0,-6.0,12.0,-21.0,-38.0,12.0
55337,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-01,-29.0,1.0,5.0,-23.0,-36.0,13.0
55338,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-02,-30.0,1.0,1.0,-22.0,-18.0,8.0
55339,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-03,-26.0,0.0,4.0,-28.0,-16.0,8.0
55340,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-04,-23.0,-4.0,14.0,-24.0,-33.0,11.0
55341,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-05,-24.0,2.0,12.0,-18.0,-35.0,11.0
55342,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-06,-25.0,-3.0,13.0,-18.0,-35.0,11.0
55343,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-07,-25.0,-2.0,21.0,-17.0,-35.0,11.0
55344,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-08,-29.0,0.0,11.0,-18.0,-34.0,12.0
55345,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-09,-24.0,14.0,9.0,-20.0,-16.0,6.0
55346,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-10,-24.0,19.0,3.0,-16.0,-11.0,4.0
55347,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-11,-23.0,-8.0,25.0,-18.0,-32.0,11.0
55348,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-12,-23.0,-7.0,12.0,-17.0,-33.0,11.0
55349,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-13,-22.0,-4.0,19.0,-14.0,-33.0,11.0
55350,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-14,-24.0,-5.0,23.0,-19.0,-34.0,11.0
55351,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-15,-28.0,-2.0,24.0,-20.0,-33.0,12.0
55352,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-16,-26.0,0.0,27.0,-14.0,-14.0,6.0
55353,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-17,-23.0,-4.0,10.0,-17.0,-13.0,7.0
55354,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-18,-21.0,-8.0,9.0,-19.0,-32.0,11.0
55355,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-19,-20.0,-5.0,24.0,-16.0,-33.0,10.0
55356,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-20,-18.0,-4.0,19.0,-13.0,-33.0,10.0
55357,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-21,-19.0,-3.0,29.0,-9.0,-33.0,9.0
55358,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-22,-22.0,0.0,30.0,-8.0,-33.0,10.0
55359,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-23,-21.0,3.0,45.0,0.0,-14.0,5.0
55360,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-24,-19.0,6.0,73.0,-15.0,-16.0,4.0
55361,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-25,-22.0,-3.0,50.0,-20.0,-62.0,17.0
55362,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-26,-17.0,-5.0,40.0,-13.0,-32.0,9.0
55363,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-27,-18.0,-3.0,27.0,-16.0,-31.0,10.0
55364,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-28,-19.0,-5.0,32.0,-12.0,-30.0,10.0
55365,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-29,-22.0,-3.0,35.0,-15.0,-30.0,10.0
55366,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-30,-21.0,1.0,49.0,-9.0,-5.0,5.0
55367,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-05-31,-16.0,-2.0,47.0,-9.0,-5.0,5.0
55368,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-01,-12.0,-3.0,38.0,-12.0,-27.0,8.0
55369,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-02,-12.0,1.0,38.0,-13.0,-29.0,8.0
55370,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-03,-8.0,5.0,44.0,-9.0,-30.0,8.0
55371,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-04,-11.0,3.0,61.0,-10.0,-31.0,8.0
55372,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-05,-19.0,1.0,47.0,-14.0,-29.0,9.0
55373,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-06,-18.0,4.0,88.0,-6.0,-7.0,3.0
55374,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-07,-12.0,0.0,54.0,-8.0,-6.0,4.0
55375,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-08,-15.0,-5.0,42.0,-14.0,-27.0,8.0
55376,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-09,-15.0,-3.0,47.0,-13.0,-29.0,8.0
55377,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-10,-15.0,-3.0,45.0,-10.0,-29.0,8.0
55378,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-11,-16.0,-3.0,44.0,-9.0,-29.0,8.0
55379,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-12,-20.0,-4.0,40.0,-8.0,-30.0,8.0
55380,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-13,-18.0,0.0,56.0,-3.0,-6.0,3.0
55381,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-14,-12.0,-1.0,76.0,-2.0,-6.0,3.0
55382,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-15,-12.0,-5.0,44.0,-10.0,-27.0,7.0
55383,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-16,-12.0,-3.0,50.0,-7.0,-29.0,7.0
55384,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-17,-11.0,-5.0,45.0,-5.0,-29.0,7.0
55385,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-18,-10.0,-5.0,53.0,-1.0,-31.0,7.0
55386,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-19,-16.0,-2.0,61.0,-5.0,-31.0,7.0
55387,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-20,-14.0,6.0,79.0,5.0,-8.0,2.0
55388,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-21,-13.0,7.0,95.0,2.0,-4.0,1.0
55389,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-22,-11.0,-10.0,55.0,-6.0,-32.0,8.0
55390,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-23,-10.0,-6.0,54.0,-6.0,-33.0,8.0
55391,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-24,-11.0,-6.0,48.0,-5.0,-31.0,8.0
55392,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-25,-11.0,-7.0,47.0,1.0,-32.0,8.0
55393,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-26,-18.0,-6.0,52.0,-7.0,-32.0,8.0
55394,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-27,-17.0,-5.0,55.0,-1.0,-10.0,4.0
55395,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-28,-11.0,-5.0,57.0,2.0,-7.0,3.0
55396,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-29,-11.0,-9.0,47.0,-10.0,-30.0,7.0
55397,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-06-30,-7.0,-6.0,49.0,-8.0,-31.0,8.0
55398,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-01,-5.0,0.0,39.0,-3.0,-31.0,7.0
55399,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-02,-2.0,4.0,52.0,6.0,-34.0,7.0
55400,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-03,-8.0,13.0,56.0,-7.0,-51.0,12.0
55401,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-04,-33.0,11.0,42.0,-18.0,-23.0,5.0
55402,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-05,-16.0,-10.0,31.0,2.0,-15.0,5.0
55403,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-06,-9.0,-7.0,46.0,-1.0,-35.0,8.0
55404,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-07,-11.0,-6.0,46.0,-8.0,-34.0,8.0
55405,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-08,-15.0,-5.0,34.0,-6.0,-33.0,8.0
55406,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-09,-15.0,-6.0,42.0,-5.0,-34.0,8.0
55407,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-10,-22.0,-6.0,46.0,-12.0,-33.0,9.0
55408,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-11,-22.0,-5.0,35.0,-5.0,-11.0,5.0
55409,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-12,-17.0,-4.0,44.0,-3.0,-11.0,4.0
55410,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-13,-15.0,-9.0,42.0,-11.0,-34.0,9.0
55411,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-14,-14.0,-8.0,48.0,-8.0,-35.0,8.0
55412,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-15,-15.0,-8.0,37.0,-10.0,-33.0,9.0
55413,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-16,-16.0,-7.0,39.0,-8.0,-35.0,9.0
55414,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-17,-20.0,-7.0,45.0,-9.0,-34.0,9.0
55415,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-18,-22.0,-5.0,39.0,-6.0,-13.0,5.0
55416,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-19,-16.0,-7.0,39.0,-3.0,-13.0,4.0
55417,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-20,-15.0,-9.0,41.0,-7.0,-33.0,8.0
55418,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-21,-14.0,-8.0,45.0,-8.0,-35.0,9.0
55419,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-22,-16.0,-8.0,38.0,-9.0,-34.0,8.0
55420,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-23,-17.0,-10.0,44.0,-5.0,-34.0,8.0
55421,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-24,-22.0,-8.0,47.0,-7.0,-34.0,9.0
55422,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-25,-20.0,-5.0,47.0,-5.0,-12.0,4.0
55423,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-26,-15.0,-7.0,38.0,-1.0,-13.0,4.0
55424,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-27,-15.0,-10.0,45.0,-10.0,-34.0,8.0
55425,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-28,-14.0,-10.0,49.0,-12.0,-35.0,9.0
55426,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-29,-16.0,-10.0,40.0,-8.0,-35.0,8.0
55427,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-30,-16.0,-9.0,34.0,-8.0,-36.0,8.0
55428,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-07-31,-18.0,-5.0,47.0,-6.0,-35.0,8.0
55429,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-01,-15.0,-2.0,49.0,-2.0,-12.0,4.0
55430,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-02,-12.0,-3.0,46.0,-4.0,-15.0,4.0
55431,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-03,-9.0,-6.0,46.0,-8.0,-34.0,7.0
55432,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-04,-10.0,-6.0,49.0,-8.0,-35.0,7.0
55433,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-05,-12.0,-4.0,44.0,-4.0,-34.0,7.0
55434,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-06,-14.0,-7.0,51.0,-2.0,-35.0,7.0
55435,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-07,-18.0,-6.0,54.0,-8.0,-35.0,8.0
55436,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-08,-17.0,-4.0,55.0,-2.0,-13.0,3.0
55437,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-09,-12.0,-4.0,48.0,0.0,-14.0,3.0
55438,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-10,-14.0,-11.0,47.0,-8.0,-33.0,7.0
55439,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-11,-14.0,-9.0,46.0,-11.0,-34.0,7.0
55440,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-12,-17.0,-8.0,39.0,-12.0,-34.0,7.0
55441,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-13,-19.0,-11.0,39.0,-6.0,-34.0,8.0
55442,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-14,-23.0,-11.0,45.0,-9.0,-34.0,8.0
55443,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-15,-21.0,-7.0,35.0,-8.0,-13.0,4.0
55444,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-16,-15.0,-7.0,38.0,-5.0,-13.0,4.0
55445,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-17,-18.0,-12.0,,-14.0,-33.0,8.0
55446,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-18,-18.0,-12.0,,-15.0,-33.0,8.0
55447,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-19,-20.0,-12.0,,-13.0,-33.0,8.0
55448,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-20,-18.0,-12.0,,-10.0,-34.0,8.0
55449,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-21,-22.0,-11.0,,-15.0,-33.0,8.0
55450,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-22,-21.0,-9.0,,-13.0,-13.0,5.0
55451,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-23,-15.0,-8.0,,-7.0,-14.0,5.0
55452,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-24,-18.0,-15.0,,-16.0,-31.0,8.0
55453,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-25,-15.0,-14.0,,-11.0,-31.0,8.0
55454,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-26,-18.0,-12.0,,-14.0,-30.0,7.0
55455,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-27,-18.0,-14.0,,-9.0,-30.0,7.0
55456,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-28,-23.0,-11.0,,-14.0,-30.0,7.0
55457,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-29,-19.0,-9.0,,-7.0,-10.0,3.0
55458,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-30,-14.0,-6.0,,-4.0,-8.0,3.0
55459,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-08-31,-17.0,-14.0,,-14.0,-30.0,7.0
55460,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-01,-12.0,-9.0,,-12.0,-30.0,6.0
55461,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-02,-13.0,-7.0,,-11.0,-30.0,6.0
55462,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-03,-12.0,-7.0,,-4.0,-29.0,6.0
55463,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-04,-15.0,-5.0,,1.0,-31.0,7.0
55464,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-05,-15.0,1.0,,10.0,-12.0,2.0
55465,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-06,-11.0,-1.0,,-10.0,-11.0,2.0
55466,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-07,-14.0,-10.0,,-8.0,-62.0,15.0
55467,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-08,-16.0,-10.0,,-9.0,-31.0,7.0
55468,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-09,-16.0,-9.0,,-16.0,-30.0,6.0
55469,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-10,-17.0,-12.0,,-13.0,-29.0,6.0
55470,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-11,-19.0,-11.0,40.0,-12.0,-29.0,6.0
55471,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-12,-15.0,-7.0,39.0,-5.0,-9.0,2.0
55472,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-13,-13.0,-7.0,29.0,-10.0,-8.0,3.0
55473,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-14,-16.0,-14.0,30.0,-18.0,-25.0,6.0
55474,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-15,-16.0,-12.0,32.0,-15.0,-26.0,7.0
55475,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-16,-14.0,-12.0,32.0,-14.0,-28.0,6.0
55476,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-17,-15.0,-14.0,34.0,-9.0,-27.0,6.0
55477,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-18,-16.0,-11.0,36.0,-14.0,-28.0,6.0
55478,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-19,-13.0,-6.0,52.0,-1.0,-6.0,1.0
55479,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-20,-11.0,-7.0,49.0,-5.0,-6.0,3.0
55480,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-21,-16.0,-15.0,26.0,-14.0,-26.0,7.0
55481,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-22,-14.0,-13.0,23.0,-15.0,-27.0,7.0
55482,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-23,-15.0,-11.0,14.0,-17.0,-26.0,6.0
55483,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-24,-17.0,-13.0,22.0,-13.0,-25.0,7.0
55484,US,United States,California,Merced County,,,6047.0,ChIJV3GZ91BAkYARa-nZLEDidHY,2020-09-25,-17.0,-12.0,15.0,-15.0,-26.0,7.0
