,date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests
30380,2020-02-21,Merced,County,287420.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0
30381,2020-02-22,Merced,County,287420.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0
30382,2020-02-23,Merced,County,287420.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0
30383,2020-02-24,Merced,County,287420.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0
30384,2020-02-25,Merced,County,287420.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0
30385,2020-02-26,Merced,County,287420.0,1.0,2.0,0.0,0.0,0.0,1,0.0,0
30386,2020-02-27,Merced,County,287420.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0
30387,2020-02-28,Merced,County,287420.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0
30388,2020-02-29,Merced,County,287420.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0
30389,2020-03-01,Merced,County,287420.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0
30390,2020-03-02,Merced,County,287420.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0
30391,2020-03-03,Merced,County,287420.0,1.0,3.0,0.0,0.0,2.0,3,0.0,0
30392,2020-03-04,Merced,County,287420.0,0.0,3.0,0.0,0.0,0.0,3,0.0,0
30393,2020-03-05,Merced,County,287420.0,0.0,3.0,0.0,0.0,2.0,5,0.0,0
30394,2020-03-06,Merced,County,287420.0,0.0,3.0,0.0,0.0,0.0,5,0.0,0
30395,2020-03-07,Merced,County,287420.0,0.0,3.0,0.0,0.0,1.0,6,0.0,0
30396,2020-03-08,Merced,County,287420.0,0.0,3.0,0.0,0.0,1.0,7,0.0,0
30397,2020-03-09,Merced,County,287420.0,0.0,3.0,0.0,0.0,6.0,13,0.0,0
30398,2020-03-10,Merced,County,287420.0,0.0,3.0,0.0,0.0,8.0,21,0.0,0
30399,2020-03-11,Merced,County,287420.0,0.0,3.0,0.0,0.0,12.0,33,0.0,0
30400,2020-03-12,Merced,County,287420.0,0.0,3.0,0.0,0.0,16.0,49,0.0,0
30401,2020-03-13,Merced,County,287420.0,0.0,3.0,0.0,0.0,25.0,74,0.0,0
30402,2020-03-14,Merced,County,287420.0,2.0,5.0,0.0,0.0,12.0,86,0.0,0
30403,2020-03-15,Merced,County,287420.0,0.0,5.0,0.0,0.0,10.0,96,0.0,0
30404,2020-03-16,Merced,County,287420.0,3.0,8.0,0.0,0.0,38.0,134,3.0,3
30405,2020-03-17,Merced,County,287420.0,2.0,10.0,0.0,0.0,40.0,174,0.0,3
30406,2020-03-18,Merced,County,287420.0,0.0,10.0,0.0,0.0,24.0,198,0.0,3
30407,2020-03-19,Merced,County,287420.0,0.0,10.0,0.0,0.0,27.0,225,0.0,3
30408,2020-03-20,Merced,County,287420.0,1.0,11.0,0.0,0.0,33.0,258,0.0,3
30409,2020-03-21,Merced,County,287420.0,2.0,13.0,0.0,0.0,9.0,267,0.0,3
30410,2020-03-22,Merced,County,287420.0,4.0,17.0,0.0,0.0,17.0,284,3.0,6
30411,2020-03-23,Merced,County,287420.0,3.0,20.0,0.0,0.0,35.0,319,1.0,7
30412,2020-03-24,Merced,County,287420.0,7.0,27.0,0.0,0.0,37.0,356,5.0,12
30413,2020-03-25,Merced,County,287420.0,3.0,30.0,0.0,0.0,55.0,411,0.0,12
30414,2020-03-26,Merced,County,287420.0,3.0,33.0,0.0,0.0,47.0,458,3.0,15
30415,2020-03-27,Merced,County,287420.0,3.0,36.0,0.0,0.0,64.0,522,1.0,16
30416,2020-03-28,Merced,County,287420.0,1.0,37.0,0.0,0.0,33.0,555,1.0,17
30417,2020-03-29,Merced,County,287420.0,1.0,38.0,0.0,0.0,20.0,575,0.0,17
30418,2020-03-30,Merced,County,287420.0,3.0,41.0,0.0,0.0,65.0,640,3.0,20
30419,2020-03-31,Merced,County,287420.0,4.0,45.0,0.0,0.0,73.0,713,4.0,24
30420,2020-04-01,Merced,County,287420.0,9.0,54.0,0.0,0.0,79.0,792,10.0,34
30421,2020-04-02,Merced,County,287420.0,2.0,56.0,0.0,0.0,51.0,843,3.0,37
30422,2020-04-03,Merced,County,287420.0,5.0,61.0,0.0,0.0,89.0,932,9.0,46
30423,2020-04-04,Merced,County,287420.0,4.0,65.0,0.0,0.0,22.0,954,3.0,49
30424,2020-04-05,Merced,County,287420.0,3.0,68.0,1.0,1.0,20.0,974,6.0,55
30425,2020-04-06,Merced,County,287420.0,7.0,75.0,0.0,1.0,62.0,1036,5.0,60
30426,2020-04-07,Merced,County,287420.0,5.0,80.0,1.0,2.0,95.0,1131,17.0,77
30427,2020-04-08,Merced,County,287420.0,8.0,88.0,1.0,3.0,135.0,1266,21.0,98
30428,2020-04-09,Merced,County,287420.0,10.0,98.0,0.0,3.0,92.0,1358,8.0,106
30429,2020-04-10,Merced,County,287420.0,4.0,102.0,0.0,3.0,74.0,1432,3.0,109
30430,2020-04-11,Merced,County,287420.0,2.0,104.0,0.0,3.0,32.0,1464,1.0,110
30431,2020-04-12,Merced,County,287420.0,3.0,107.0,0.0,3.0,20.0,1484,2.0,112
30432,2020-04-13,Merced,County,287420.0,5.0,112.0,0.0,3.0,84.0,1568,10.0,122
30433,2020-04-14,Merced,County,287420.0,1.0,113.0,0.0,3.0,42.0,1610,2.0,124
30434,2020-04-15,Merced,County,287420.0,7.0,120.0,0.0,3.0,57.0,1667,7.0,131
30435,2020-04-16,Merced,County,287420.0,2.0,122.0,0.0,3.0,41.0,1708,2.0,133
30436,2020-04-17,Merced,County,287420.0,6.0,128.0,0.0,3.0,79.0,1787,4.0,137
30437,2020-04-18,Merced,County,287420.0,1.0,129.0,0.0,3.0,25.0,1812,0.0,137
30438,2020-04-19,Merced,County,287420.0,2.0,131.0,0.0,3.0,22.0,1834,1.0,138
30439,2020-04-20,Merced,County,287420.0,5.0,136.0,0.0,3.0,43.0,1877,1.0,139
30440,2020-04-21,Merced,County,287420.0,7.0,143.0,0.0,3.0,79.0,1956,5.0,144
30441,2020-04-22,Merced,County,287420.0,4.0,147.0,0.0,3.0,57.0,2013,3.0,147
30442,2020-04-23,Merced,County,287420.0,14.0,161.0,0.0,3.0,112.0,2125,13.0,160
30443,2020-04-24,Merced,County,287420.0,4.0,165.0,0.0,3.0,69.0,2194,3.0,163
30444,2020-04-25,Merced,County,287420.0,3.0,168.0,0.0,3.0,33.0,2227,2.0,165
30445,2020-04-26,Merced,County,287420.0,2.0,170.0,0.0,3.0,20.0,2247,0.0,165
30446,2020-04-27,Merced,County,287420.0,16.0,186.0,0.0,3.0,88.0,2335,12.0,177
30447,2020-04-28,Merced,County,287420.0,3.0,189.0,0.0,3.0,99.0,2434,6.0,183
30448,2020-04-29,Merced,County,287420.0,7.0,196.0,0.0,3.0,85.0,2519,5.0,188
30449,2020-04-30,Merced,County,287420.0,7.0,203.0,0.0,3.0,143.0,2662,6.0,194
30450,2020-05-01,Merced,County,287420.0,7.0,210.0,0.0,3.0,268.0,2930,12.0,206
30451,2020-05-02,Merced,County,287420.0,3.0,213.0,0.0,3.0,42.0,2972,0.0,206
30452,2020-05-03,Merced,County,287420.0,5.0,218.0,0.0,3.0,40.0,3012,3.0,209
30453,2020-05-04,Merced,County,287420.0,7.0,225.0,0.0,3.0,308.0,3320,9.0,218
30454,2020-05-05,Merced,County,287420.0,0.0,225.0,0.0,3.0,219.0,3539,4.0,222
30455,2020-05-06,Merced,County,287420.0,5.0,230.0,0.0,3.0,283.0,3822,6.0,228
30456,2020-05-07,Merced,County,287420.0,7.0,237.0,0.0,3.0,280.0,4102,9.0,237
30457,2020-05-08,Merced,County,287420.0,12.0,249.0,0.0,3.0,270.0,4372,4.0,241
30458,2020-05-09,Merced,County,287420.0,1.0,250.0,0.0,3.0,47.0,4419,0.0,241
30459,2020-05-10,Merced,County,287420.0,4.0,254.0,0.0,3.0,40.0,4459,5.0,246
30460,2020-05-11,Merced,County,287420.0,16.0,270.0,1.0,4.0,231.0,4690,7.0,253
30461,2020-05-12,Merced,County,287420.0,17.0,287.0,0.0,4.0,262.0,4952,17.0,270
30462,2020-05-13,Merced,County,287420.0,13.0,300.0,0.0,4.0,180.0,5132,8.0,278
30463,2020-05-14,Merced,County,287420.0,4.0,304.0,1.0,5.0,125.0,5257,4.0,282
30464,2020-05-15,Merced,County,287420.0,10.0,314.0,1.0,6.0,204.0,5461,4.0,286
30465,2020-05-16,Merced,County,287420.0,4.0,318.0,0.0,6.0,35.0,5496,1.0,287
30466,2020-05-17,Merced,County,287420.0,2.0,320.0,0.0,6.0,29.0,5525,3.0,290
30467,2020-05-18,Merced,County,287420.0,10.0,330.0,0.0,6.0,253.0,5778,15.0,305
30468,2020-05-19,Merced,County,287420.0,9.0,339.0,0.0,6.0,217.0,5995,17.0,322
30469,2020-05-20,Merced,County,287420.0,8.0,347.0,0.0,6.0,212.0,6207,11.0,333
30470,2020-05-21,Merced,County,287420.0,5.0,352.0,0.0,6.0,187.0,6394,8.0,341
30471,2020-05-22,Merced,County,287420.0,8.0,360.0,0.0,6.0,282.0,6676,10.0,351
30472,2020-05-23,Merced,County,287420.0,6.0,366.0,0.0,6.0,58.0,6734,3.0,354
30473,2020-05-24,Merced,County,287420.0,5.0,371.0,1.0,7.0,32.0,6766,1.0,355
30474,2020-05-25,Merced,County,287420.0,1.0,372.0,0.0,7.0,32.0,6798,1.0,356
30475,2020-05-26,Merced,County,287420.0,6.0,378.0,0.0,7.0,335.0,7133,9.0,365
30476,2020-05-27,Merced,County,287420.0,11.0,389.0,0.0,7.0,270.0,7403,13.0,378
30477,2020-05-28,Merced,County,287420.0,6.0,395.0,0.0,7.0,181.0,7584,4.0,382
30478,2020-05-29,Merced,County,287420.0,9.0,404.0,0.0,7.0,318.0,7902,8.0,390
30479,2020-05-30,Merced,County,287420.0,10.0,414.0,0.0,7.0,178.0,8080,5.0,395
30480,2020-05-31,Merced,County,287420.0,4.0,418.0,0.0,7.0,75.0,8155,3.0,398
30481,2020-06-01,Merced,County,287420.0,33.0,451.0,0.0,7.0,388.0,8543,27.0,425
30482,2020-06-02,Merced,County,287420.0,17.0,468.0,0.0,7.0,351.0,8894,13.0,438
30483,2020-06-03,Merced,County,287420.0,16.0,484.0,0.0,7.0,287.0,9181,10.0,448
30484,2020-06-04,Merced,County,287420.0,12.0,496.0,0.0,7.0,244.0,9425,16.0,464
30485,2020-06-05,Merced,County,287420.0,10.0,506.0,0.0,7.0,391.0,9816,23.0,487
30486,2020-06-06,Merced,County,287420.0,3.0,509.0,0.0,7.0,68.0,9884,0.0,487
30487,2020-06-07,Merced,County,287420.0,2.0,511.0,0.0,7.0,64.0,9948,2.0,489
30488,2020-06-08,Merced,County,287420.0,30.0,541.0,0.0,7.0,451.0,10399,23.0,512
30489,2020-06-09,Merced,County,287420.0,34.0,575.0,0.0,7.0,343.0,10742,27.0,539
30490,2020-06-10,Merced,County,287420.0,32.0,607.0,0.0,7.0,327.0,11069,24.0,563
30491,2020-06-11,Merced,County,287420.0,25.0,632.0,0.0,7.0,289.0,11358,28.0,591
30492,2020-06-12,Merced,County,287420.0,40.0,672.0,0.0,7.0,383.0,11741,24.0,615
30493,2020-06-13,Merced,County,287420.0,33.0,705.0,0.0,7.0,114.0,11855,10.0,625
30494,2020-06-14,Merced,County,287420.0,19.0,724.0,1.0,8.0,154.0,12009,7.0,632
30495,2020-06-15,Merced,County,287420.0,52.0,776.0,0.0,8.0,469.0,12478,32.0,664
30496,2020-06-16,Merced,County,287420.0,47.0,823.0,0.0,8.0,392.0,12870,50.0,714
30497,2020-06-17,Merced,County,287420.0,46.0,869.0,0.0,8.0,517.0,13387,47.0,761
30498,2020-06-18,Merced,County,287420.0,73.0,942.0,0.0,8.0,425.0,13812,48.0,809
30499,2020-06-19,Merced,County,287420.0,51.0,993.0,0.0,8.0,449.0,14261,45.0,854
30500,2020-06-20,Merced,County,287420.0,45.0,1038.0,1.0,9.0,112.0,14373,7.0,861
30501,2020-06-21,Merced,County,287420.0,38.0,1076.0,0.0,9.0,90.0,14463,20.0,881
30502,2020-06-22,Merced,County,287420.0,96.0,1172.0,0.0,9.0,639.0,15102,85.0,966
30503,2020-06-23,Merced,County,287420.0,89.0,1261.0,2.0,11.0,672.0,15774,81.0,1047
30504,2020-06-24,Merced,County,287420.0,96.0,1357.0,0.0,11.0,708.0,16482,78.0,1125
30505,2020-06-25,Merced,County,287420.0,87.0,1444.0,0.0,11.0,594.0,17076,81.0,1206
30506,2020-06-26,Merced,County,287420.0,88.0,1532.0,1.0,12.0,709.0,17785,100.0,1306
30507,2020-06-27,Merced,County,287420.0,47.0,1579.0,0.0,12.0,198.0,17983,29.0,1335
30508,2020-06-28,Merced,County,287420.0,60.0,1639.0,0.0,12.0,128.0,18111,23.0,1358
30509,2020-06-29,Merced,County,287420.0,114.0,1753.0,0.0,12.0,665.0,18776,118.0,1476
30510,2020-06-30,Merced,County,287420.0,109.0,1862.0,0.0,12.0,599.0,19375,106.0,1582
30511,2020-07-01,Merced,County,287420.0,137.0,1999.0,0.0,12.0,644.0,20019,97.0,1679
30512,2020-07-02,Merced,County,287420.0,98.0,2097.0,0.0,12.0,757.0,20776,131.0,1810
30513,2020-07-03,Merced,County,287420.0,103.0,2200.0,0.0,12.0,533.0,21309,70.0,1880
30514,2020-07-04,Merced,County,287420.0,68.0,2268.0,0.0,12.0,135.0,21444,34.0,1914
30515,2020-07-05,Merced,County,287420.0,99.0,2367.0,0.0,12.0,149.0,21593,23.0,1937
30516,2020-07-06,Merced,County,287420.0,147.0,2514.0,0.0,12.0,884.0,22477,149.0,2086
30517,2020-07-07,Merced,County,287420.0,158.0,2672.0,1.0,13.0,906.0,23383,154.0,2240
30518,2020-07-08,Merced,County,287420.0,174.0,2846.0,0.0,13.0,907.0,24290,184.0,2424
30519,2020-07-09,Merced,County,287420.0,128.0,2974.0,1.0,14.0,700.0,24990,133.0,2557
30520,2020-07-10,Merced,County,287420.0,145.0,3119.0,0.0,14.0,808.0,25798,155.0,2712
30521,2020-07-11,Merced,County,287420.0,86.0,3205.0,1.0,15.0,260.0,26058,59.0,2771
30522,2020-07-12,Merced,County,287420.0,82.0,3287.0,0.0,15.0,165.0,26223,42.0,2813
30523,2020-07-13,Merced,County,287420.0,138.0,3425.0,0.0,15.0,1006.0,27229,181.0,2994
30524,2020-07-14,Merced,County,287420.0,152.0,3577.0,2.0,17.0,849.0,28078,186.0,3180
30525,2020-07-15,Merced,County,287420.0,185.0,3762.0,2.0,19.0,1013.0,29091,215.0,3395
30526,2020-07-16,Merced,County,287420.0,143.0,3905.0,3.0,22.0,938.0,30029,200.0,3595
30527,2020-07-17,Merced,County,287420.0,164.0,4069.0,2.0,24.0,758.0,30787,201.0,3796
30528,2020-07-18,Merced,County,287420.0,75.0,4144.0,4.0,28.0,269.0,31056,72.0,3868
30529,2020-07-19,Merced,County,287420.0,116.0,4260.0,2.0,30.0,385.0,31441,117.0,3985
30530,2020-07-20,Merced,County,287420.0,213.0,4473.0,0.0,30.0,996.0,32437,231.0,4216
30531,2020-07-21,Merced,County,287420.0,175.0,4648.0,1.0,31.0,881.0,33318,211.0,4427
30532,2020-07-22,Merced,County,287420.0,187.0,4835.0,4.0,35.0,866.0,34184,205.0,4632
30533,2020-07-23,Merced,County,287420.0,136.0,4971.0,0.0,35.0,778.0,34962,149.0,4781
30534,2020-07-24,Merced,County,287420.0,157.0,5128.0,3.0,38.0,841.0,35803,201.0,4982
30535,2020-07-25,Merced,County,287420.0,85.0,5213.0,2.0,40.0,318.0,36121,79.0,5061
30536,2020-07-26,Merced,County,287420.0,79.0,5292.0,2.0,42.0,231.0,36352,51.0,5112
30537,2020-07-27,Merced,County,287420.0,180.0,5472.0,0.0,42.0,1197.0,37549,217.0,5329
30538,2020-07-28,Merced,County,287420.0,141.0,5613.0,4.0,46.0,916.0,38465,179.0,5508
30539,2020-07-29,Merced,County,287420.0,146.0,5759.0,4.0,50.0,1001.0,39466,188.0,5696
30540,2020-07-30,Merced,County,287420.0,140.0,5899.0,6.0,56.0,883.0,40349,170.0,5866
30541,2020-07-31,Merced,County,287420.0,163.0,6062.0,2.0,58.0,1040.0,41389,182.0,6048
30542,2020-08-01,Merced,County,287420.0,83.0,6145.0,2.0,60.0,278.0,41667,58.0,6106
30543,2020-08-02,Merced,County,287420.0,48.0,6193.0,3.0,63.0,172.0,41839,42.0,6148
30544,2020-08-03,Merced,County,287420.0,143.0,6336.0,1.0,64.0,1109.0,42948,192.0,6340
30545,2020-08-04,Merced,County,287420.0,118.0,6454.0,11.0,75.0,791.0,43739,130.0,6470
30546,2020-08-05,Merced,County,287420.0,110.0,6564.0,1.0,76.0,959.0,44698,128.0,6598
30547,2020-08-06,Merced,County,287420.0,131.0,6695.0,1.0,77.0,904.0,45602,120.0,6718
30548,2020-08-07,Merced,County,287420.0,95.0,6790.0,5.0,82.0,936.0,46538,135.0,6853
30549,2020-08-08,Merced,County,287420.0,43.0,6833.0,2.0,84.0,201.0,46739,33.0,6886
30550,2020-08-09,Merced,County,287420.0,42.0,6875.0,1.0,85.0,143.0,46882,21.0,6907
30551,2020-08-10,Merced,County,287420.0,105.0,6980.0,3.0,88.0,825.0,47707,95.0,7002
30552,2020-08-11,Merced,County,287420.0,86.0,7066.0,0.0,88.0,800.0,48507,104.0,7106
30553,2020-08-12,Merced,County,287420.0,93.0,7159.0,2.0,90.0,1005.0,49512,95.0,7201
30554,2020-08-13,Merced,County,287420.0,58.0,7217.0,2.0,92.0,946.0,50458,76.0,7277
30555,2020-08-14,Merced,County,287420.0,105.0,7322.0,1.0,93.0,859.0,51317,124.0,7401
30556,2020-08-15,Merced,County,287420.0,30.0,7352.0,2.0,95.0,181.0,51498,20.0,7421
30557,2020-08-16,Merced,County,287420.0,36.0,7388.0,4.0,99.0,145.0,51643,24.0,7445
30558,2020-08-17,Merced,County,287420.0,76.0,7464.0,0.0,99.0,1146.0,52789,106.0,7551
30559,2020-08-18,Merced,County,287420.0,94.0,7558.0,1.0,100.0,877.0,53666,95.0,7646
30560,2020-08-19,Merced,County,287420.0,45.0,7603.0,2.0,102.0,902.0,54568,59.0,7705
30561,2020-08-20,Merced,County,287420.0,97.0,7700.0,0.0,102.0,973.0,55541,79.0,7784
30562,2020-08-21,Merced,County,287420.0,70.0,7770.0,2.0,104.0,1020.0,56561,90.0,7874
30563,2020-08-22,Merced,County,287420.0,30.0,7800.0,6.0,110.0,181.0,56742,24.0,7898
30564,2020-08-23,Merced,County,287420.0,29.0,7829.0,2.0,112.0,149.0,56891,32.0,7930
30565,2020-08-24,Merced,County,287420.0,72.0,7901.0,6.0,118.0,1381.0,58272,74.0,8004
30566,2020-08-25,Merced,County,287420.0,79.0,7980.0,3.0,121.0,908.0,59180,75.0,8079
30567,2020-08-26,Merced,County,287420.0,68.0,8048.0,0.0,121.0,937.0,60117,82.0,8161
30568,2020-08-27,Merced,County,287420.0,37.0,8085.0,0.0,121.0,858.0,60975,57.0,8218
30569,2020-08-28,Merced,County,287420.0,49.0,8134.0,0.0,121.0,937.0,61912,49.0,8267
30570,2020-08-29,Merced,County,287420.0,31.0,8165.0,0.0,121.0,368.0,62280,16.0,8283
30571,2020-08-30,Merced,County,287420.0,29.0,8194.0,0.0,121.0,194.0,62474,30.0,8313
30572,2020-08-31,Merced,County,287420.0,70.0,8264.0,2.0,123.0,1634.0,64108,109.0,8422
30573,2020-09-01,Merced,County,287420.0,48.0,8312.0,2.0,125.0,969.0,65077,63.0,8485
30574,2020-09-02,Merced,County,287420.0,53.0,8365.0,1.0,126.0,2153.0,67230,71.0,8556
30575,2020-09-03,Merced,County,287420.0,27.0,8392.0,0.0,126.0,1236.0,68466,48.0,8604
30576,2020-09-04,Merced,County,287420.0,42.0,8434.0,0.0,126.0,955.0,69421,68.0,8672
30577,2020-09-05,Merced,County,287420.0,19.0,8453.0,1.0,127.0,1359.0,70780,24.0,8696
30578,2020-09-06,Merced,County,287420.0,24.0,8477.0,0.0,127.0,206.0,70986,17.0,8713
30579,2020-09-07,Merced,County,287420.0,20.0,8497.0,2.0,129.0,127.0,71113,17.0,8730
30580,2020-09-08,Merced,County,287420.0,47.0,8544.0,2.0,131.0,1376.0,72489,66.0,8796
30581,2020-09-09,Merced,County,287420.0,24.0,8568.0,3.0,134.0,955.0,73444,32.0,8828
30582,2020-09-10,Merced,County,287420.0,30.0,8598.0,1.0,135.0,653.0,74097,25.0,8853
30583,2020-09-11,Merced,County,287420.0,47.0,8645.0,0.0,135.0,1015.0,75112,35.0,8888
30584,2020-09-12,Merced,County,287420.0,19.0,8664.0,1.0,136.0,184.0,75296,13.0,8901
30585,2020-09-13,Merced,County,287420.0,9.0,8673.0,1.0,137.0,100.0,75396,8.0,8909
30586,2020-09-14,Merced,County,287420.0,29.0,8702.0,1.0,138.0,1038.0,76434,35.0,8944
30587,2020-09-15,Merced,County,287420.0,18.0,8720.0,2.0,140.0,785.0,77219,30.0,8974
30588,2020-09-16,Merced,County,287420.0,29.0,8749.0,1.0,141.0,822.0,78041,27.0,9001
30589,2020-09-17,Merced,County,287420.0,25.0,8774.0,0.0,141.0,837.0,78878,21.0,9022
30590,2020-09-18,Merced,County,287420.0,20.0,8794.0,0.0,141.0,977.0,79855,34.0,9056
30591,2020-09-19,Merced,County,287420.0,10.0,8804.0,0.0,141.0,242.0,80097,9.0,9065
30592,2020-09-20,Merced,County,287420.0,11.0,8815.0,1.0,142.0,137.0,80234,7.0,9072
30593,2020-09-21,Merced,County,287420.0,27.0,8842.0,3.0,145.0,1084.0,81318,50.0,9122
30594,2020-09-22,Merced,County,287420.0,23.0,8865.0,0.0,145.0,717.0,82035,22.0,9144
30595,2020-09-23,Merced,County,287420.0,33.0,8898.0,0.0,145.0,803.0,82838,26.0,9170
30596,2020-09-24,Merced,County,287420.0,21.0,8919.0,1.0,146.0,968.0,83806,16.0,9186
30597,2020-09-25,Merced,County,287420.0,30.0,8949.0,2.0,148.0,869.0,84675,55.0,9241
30598,2020-09-26,Merced,County,287420.0,16.0,8965.0,1.0,149.0,204.0,84879,5.0,9246
30599,2020-09-27,Merced,County,287420.0,12.0,8977.0,1.0,150.0,135.0,85014,8.0,9254
30600,2020-09-28,Merced,County,287420.0,29.0,9006.0,0.0,150.0,948.0,85962,34.0,9288
30601,2020-09-29,Merced,County,287420.0,20.0,9026.0,0.0,150.0,858.0,86820,17.0,9305
30602,2020-09-30,Merced,County,287420.0,13.0,9039.0,0.0,150.0,636.0,87456,22.0,9327
30603,2020-10-01,Merced,County,287420.0,20.0,9059.0,0.0,150.0,627.0,88083,22.0,9349
30604,2020-10-02,Merced,County,287420.0,25.0,9084.0,1.0,151.0,682.0,88765,23.0,9372
30605,2020-10-03,Merced,County,287420.0,10.0,9094.0,1.0,152.0,181.0,88946,8.0,9380
30606,2020-10-04,Merced,County,287420.0,13.0,9107.0,2.0,154.0,132.0,89078,10.0,9390
30607,2020-10-05,Merced,County,287420.0,25.0,9132.0,1.0,155.0,838.0,89916,29.0,9419
30608,2020-10-06,Merced,County,287420.0,20.0,9152.0,0.0,155.0,985.0,90901,22.0,9441
30609,2020-10-07,Merced,County,287420.0,37.0,9189.0,0.0,155.0,751.0,91652,43.0,9484
30610,2020-10-08,Merced,County,287420.0,36.0,9225.0,0.0,155.0,879.0,92531,51.0,9535
30611,2020-10-09,Merced,County,287420.0,21.0,9246.0,0.0,155.0,885.0,93416,26.0,9561
30612,2020-10-10,Merced,County,287420.0,15.0,9261.0,1.0,156.0,163.0,93579,8.0,9569
30613,2020-10-11,Merced,County,287420.0,6.0,9267.0,0.0,156.0,155.0,93734,4.0,9573
30614,2020-10-12,Merced,County,287420.0,19.0,9286.0,0.0,156.0,817.0,94551,26.0,9599
30615,2020-10-13,Merced,County,287420.0,23.0,9309.0,1.0,157.0,918.0,95469,24.0,9623
30616,2020-10-14,Merced,County,287420.0,14.0,9323.0,0.0,157.0,714.0,96183,15.0,9638
30617,2020-10-15,Merced,County,287420.0,17.0,9340.0,1.0,158.0,714.0,96897,9.0,9647
30618,2020-10-16,Merced,County,287420.0,26.0,9366.0,0.0,158.0,599.0,97496,22.0,9669
30619,2020-10-17,Merced,County,287420.0,17.0,9383.0,0.0,158.0,159.0,97655,10.0,9679
30620,2020-10-18,Merced,County,287420.0,13.0,9396.0,0.0,158.0,181.0,97836,3.0,9682
30621,2020-10-19,Merced,County,287420.0,35.0,9431.0,0.0,158.0,889.0,98725,19.0,9701
30622,2020-10-20,Merced,County,287420.0,25.0,9456.0,1.0,159.0,924.0,99649,19.0,9720
30623,2020-10-21,Merced,County,287420.0,22.0,9478.0,0.0,159.0,877.0,100526,23.0,9743
30624,2020-10-22,Merced,County,287420.0,26.0,9504.0,0.0,159.0,892.0,101418,20.0,9763
30625,2020-10-23,Merced,County,287420.0,36.0,9540.0,1.0,160.0,892.0,102310,30.0,9793
30626,2020-10-24,Merced,County,287420.0,15.0,9555.0,0.0,160.0,168.0,102478,13.0,9806
30627,2020-10-25,Merced,County,287420.0,26.0,9581.0,0.0,160.0,136.0,102614,16.0,9822
30628,2020-10-26,Merced,County,287420.0,70.0,9651.0,0.0,160.0,1052.0,103666,37.0,9859
30629,2020-10-27,Merced,County,287420.0,46.0,9697.0,0.0,160.0,995.0,104661,46.0,9905
30630,2020-10-28,Merced,County,287420.0,40.0,9737.0,0.0,160.0,941.0,105602,37.0,9942
30631,2020-10-29,Merced,County,287420.0,32.0,9769.0,0.0,160.0,904.0,106506,41.0,9983
30632,2020-10-30,Merced,County,287420.0,43.0,9812.0,2.0,162.0,833.0,107339,41.0,10024
30633,2020-10-31,Merced,County,287420.0,32.0,9844.0,1.0,163.0,189.0,107528,21.0,10045
30634,2020-11-01,Merced,County,287420.0,35.0,9879.0,1.0,164.0,233.0,107761,21.0,10066
30635,2020-11-02,Merced,County,287420.0,64.0,9943.0,0.0,164.0,945.0,108706,48.0,10114
30636,2020-11-03,Merced,County,287420.0,70.0,10013.0,0.0,164.0,1213.0,109919,42.0,10156
30637,2020-11-04,Merced,County,287420.0,53.0,10066.0,1.0,165.0,835.0,110754,59.0,10215
30638,2020-11-05,Merced,County,287420.0,56.0,10122.0,1.0,166.0,1085.0,111839,45.0,10260
30639,2020-11-06,Merced,County,287420.0,52.0,10174.0,1.0,167.0,778.0,112617,59.0,10319
30640,2020-11-07,Merced,County,287420.0,40.0,10214.0,0.0,167.0,230.0,112847,32.0,10351
30641,2020-11-08,Merced,County,287420.0,32.0,10246.0,1.0,168.0,225.0,113072,17.0,10368
30642,2020-11-09,Merced,County,287420.0,63.0,10309.0,0.0,168.0,1368.0,114440,82.0,10450
30643,2020-11-10,Merced,County,287420.0,94.0,10403.0,0.0,168.0,1186.0,115626,57.0,10507
30644,2020-11-11,Merced,County,287420.0,63.0,10466.0,0.0,168.0,777.0,116403,80.0,10587
30645,2020-11-12,Merced,County,287420.0,72.0,10538.0,4.0,172.0,1360.0,117763,72.0,10659
30646,2020-11-13,Merced,County,287420.0,112.0,10650.0,3.0,175.0,963.0,118726,65.0,10724
30647,2020-11-14,Merced,County,287420.0,58.0,10708.0,2.0,177.0,317.0,119043,47.0,10771
30648,2020-11-15,Merced,County,287420.0,58.0,10766.0,0.0,177.0,317.0,119360,36.0,10807
30649,2020-11-16,Merced,County,287420.0,141.0,10907.0,1.0,178.0,1772.0,121132,143.0,10950
30650,2020-11-17,Merced,County,287420.0,145.0,11052.0,0.0,178.0,1418.0,122550,121.0,11071
30651,2020-11-18,Merced,County,287420.0,141.0,11193.0,1.0,179.0,1672.0,124222,141.0,11212
